Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
OQ826941,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-01,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826942,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-02,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826943,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-03,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826944,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-04,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826945,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-05,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826946,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-06,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826947,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-07,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826948,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-08,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826949,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-09,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826950,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-10,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826951,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-11,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826952,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-12,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826953,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-13,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826954,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-14,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826955,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-15,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826956,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-16,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826957,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-17,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826958,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-18,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826959,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-19,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826960,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-20,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826961,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-21,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826962,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-22,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826963,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-23,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826964,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-24,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826965,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-25,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826966,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-26,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826967,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-27,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826968,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-28,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826969,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-29,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826970,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-30,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826971,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-31,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826972,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-32,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826973,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-33,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826974,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-34,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826975,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-35,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826976,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-36,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826977,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-37,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826978,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-38,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826979,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-39,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826980,dengue virus type 3,Orthoflavivirus denguei,3,D3-21-40,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2021,2023-06-12,ssRNA(+)
OQ826981,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-01,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826982,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-02,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826983,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-03,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826984,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-04,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826985,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-05,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826986,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-06,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826987,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-07,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826988,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-08,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826989,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-09,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826990,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-10,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826991,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-11,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826992,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-12,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826993,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-13,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826994,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-14,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826995,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-15,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826996,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-16,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826997,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-17,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826998,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-18,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ826999,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-19,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827000,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-20,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827001,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-21,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827002,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-22,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827003,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-23,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827004,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-24,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827005,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-25,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827006,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-26,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827007,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-27,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827008,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-28,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827009,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-29,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827010,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-30,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827011,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-31,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827012,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-32,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827013,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-33,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827014,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-34,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827015,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-35,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827016,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-36,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827017,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-37,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827018,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-38,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ827019,dengue virus type 3,Orthoflavivirus denguei,3,D3-22-39,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Rahim,R., Hasan,A., Phadungsombat,J., Hasan,N., Ara,N., Biswas,S.M., Nakayama,E.E., Rahman,M., Shioda,T., Nakayama,E.",2022,2023-06-12,ssRNA(+)
OQ520872,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E6,395,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-04,ssRNA(+)
OQ520873,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E8,414,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-04,ssRNA(+)
OQ520874,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E9,414,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-04,ssRNA(+)
OQ520875,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E16,430,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-11-30,2023-03-04,ssRNA(+)
OQ520876,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E49,430,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-11-30,2023-03-04,ssRNA(+)
